agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_ipeds_count
42,I,1345,5,4,31.05,0,3,N,0,A,0,19415,26285,34111,186,30771,38469,48237,164,30363,42495,54430,105,391,300,168,1,1,1,1,1,1,1
42,I,1345,5,4,40.05,0,3,N,0,A,0,17555,28598,36009,53,33138,49605,57318,34,,,,,91,76,35,1,1,1,1,5,5,1
42,I,1345,5,4,40.06,0,3,N,0,A,0,22192,31857,50439,38,,,,,,,,,83,48,25,1,1,5,5,5,5,1
42,I,1345,5,4,42.01,0,3,N,0,A,0,19326,26585,36128,144,25372,35799,45696,120,28598,40821,53914,85,288,229,135,1,1,1,1,1,1,1
42,I,1345,5,4,42.99,0,3,N,0,A,0,,,,,,,,,,,,,14,5,,5,5,5,5,5,5,
42,I,1345,5,4,45.04,0,3,N,0,A,0,,,,,,,,,,,,,1,,,5,5,-1,-1,-1,-1,1
42,I,1345,5,4,45.07,0,3,N,0,A,0,,,,,,,,,,,,,1,1,,5,5,5,5,-1,-1,1
42,I,1345,5,4,45.1,0,3,N,0,A,0,19553,27346,35717,105,31314,42309,50700,61,,,,,210,141,43,1,1,1,1,5,5,1
42,I,1345,5,4,45.11,0,3,N,0,A,0,20471,28829,38289,182,30363,38721,50567,134,31133,45696,58568,74,321,246,116,1,1,1,1,1,1,1
42,I,1345,5,4,45.99,0,3,N,0,A,0,,,,,,,,,,,,,47,47,47,5,5,5,5,5,5,1
42,I,1345,5,4,50.05,0,3,N,0,A,0,14935,19508,27512,40,,,,,,,,,88,68,30,1,1,5,5,5,5,1
42,I,1345,5,4,50.07,0,3,N,0,A,0,17644,23558,29359,75,24697,38829,44656,55,30926,47729,55964,34,194,146,56,1,1,1,1,1,1,1
42,I,1345,5,4,50.09,0,3,N,0,A,0,17745,25774,38289,80,28236,42682,73587,54,29685,46478,54609,32,125,95,47,1,1,1,1,1,1,1
42,I,1345,5,4,51.38,0,3,N,0,A,0,42012,55840,73018,79,,,,,,,,,106,41,,1,1,5,5,5,5,
42,I,1345,5,4,52.01,0,3,N,0,A,0,22953,32678,41911,577,33473,44257,57746,316,37808,56415,81702,110,997,685,196,1,1,1,1,1,1,1
42,I,1345,5,4,52.02,0,3,N,0,A,0,24140,31857,41193,128,34491,44170,57205,137,36128,49605,72639,124,232,232,231,1,1,1,1,1,1,1
42,I,1345,7,4,13.XX,0,5,N,0,A,0,37366,46025,54679,1648,40071,49834,60741,1265,43814,52896,66009,667,,,,1,1,1,1,1,1,3
42,I,1345,7,4,24.XX,0,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
42,I,1345,7,4,42.XX,0,5,N,0,A,0,31908,40043,48406,781,36872,46314,55456,427,41050,50506,61516,163,,,,1,1,1,1,1,1,3
42,I,1345,7,4,50.XX,0,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
42,I,1345,7,4,52.XX,0,5,N,0,A,0,38134,48823,61144,89,,,,,,,,,,,,1,1,-1,-1,-1,-1,3
42,I,1346,1,4,9.04,0,5,N,0,A,0,,,,,,,,,,,,,1,,,5,5,-1,-1,-1,-1,1
42,I,1346,1,4,11.01,0,5,N,0,A,0,22876,38597,52107,64,,,,,,,,,159,5,,1,1,5,5,-1,-1,1
42,I,1346,1,4,11.09,0,5,N,0,A,0,26022,38649,52733,51,,,,,,,,,121,7,6,1,1,5,5,5,5,1
42,I,1346,1,4,11.1,0,5,N,0,A,0,29322,35861,57770,37,,,,,,,,,32,26,8,1,1,5,5,5,5,1
42,I,1346,1,4,12.05,0,5,N,0,A,0,,,,,,,,,,,,,1,1,,5,5,5,5,-1,-1,1
42,I,1346,1,4,15.01,0,5,N,0,A,0,22771,35999,51880,364,28084,41565,60771,262,,,,,877,405,22,1,1,1,1,5,5,1
42,I,1346,1,4,15.03,0,5,N,0,A,0,42682,62154,78962,182,,,,,,,,,252,23,20,1,1,5,5,5,5,1
42,I,1346,1,4,15.05,0,5,N,0,A,0,,,,,,,,,,,,,33,,,5,5,5,5,-1,-1,
42,I,1346,1,4,15.06,0,5,N,0,A,0,,,,,,,,,,,,,1,1,1,5,5,5,5,5,5,1
42,I,1346,1,4,15.12,0,5,N,0,A,0,57318,73308,98070,310,58496,77467,109020,270,60771,90412,124271,78,739,670,247,1,1,1,1,1,1,1
42,I,1346,1,4,16.01,0,5,N,0,A,0,,,,,,,,,,,,,8,,,5,5,5,5,-1,-1,
42,I,1346,1,4,19.07,0,5,N,0,A,0,17697,22495,30194,277,19569,24679,32213,43,,,,,524,79,30,1,1,1,1,5,5,1
42,I,1346,1,4,22.03,0,5,N,0,A,0,,,,,,,,,,,,,10,10,7,5,5,5,5,5,5,1
42,I,1346,1,4,31.05,0,5,N,0,A,0,,,,,,,,,,,,,12,11,,5,5,5,5,-1,-1,1
42,I,1346,1,4,43.01,0,5,N,0,A,0,33993,40449,54609,52,39369,51482,63217,53,52941,64791,86129,40,102,75,61,1,1,1,1,1,1,1
42,I,1346,1,4,43.02,0,5,N,0,A,0,42533,53608,64493,84,56867,64087,75484,51,62012,75168,96829,76,85,85,85,1,1,1,1,1,1,1
42,I,1346,1,4,46,0,5,N,0,A,0,,,,,,,,,,,,,18,18,7,5,5,5,5,5,5,1
42,I,1346,1,4,46.02,0,5,N,0,A,0,,,,,,,,,,,,,6,6,,5,5,5,5,-1,-1,1
42,I,1346,1,4,46.04,0,5,N,0,A,0,,,,,,,,,,,,,36,,,5,5,5,5,-1,-1,
42,I,1346,1,4,47.06,0,5,N,0,A,0,,,,,,,,,,,,,43,4,,5,5,5,5,-1,-1,1
42,I,1346,1,4,50.04,0,5,N,0,A,0,,,,,,,,,,,,,42,20,17,5,5,5,5,5,5,1
42,I,1346,1,4,50.09,0,5,N,0,A,0,,,,,,,,,,,,,4,,,5,5,-1,-1,-1,-1,1
42,I,1346,1,4,51.07,0,5,N,0,A,0,24740,32569,45397,181,27874,41308,53254,125,,,,,295,182,49,1,1,1,1,5,5,1
42,I,1346,1,4,51.08,0,5,N,0,A,0,23087,30277,39832,140,27596,34586,46673,97,,,,,200,123,39,1,1,1,1,5,5,1
42,I,1346,1,4,51.09,0,5,N,0,A,0,19687,27170,39254,720,28660,41503,59968,421,39677,59576,86867,63,1374,575,2,1,1,1,1,1,1,1
42,I,1346,1,4,51.1,0,5,N,0,A,0,18771,25594,32199,244,23508,32634,44356,164,30228,40449,53775,68,394,233,105,1,1,1,1,1,1,1
42,I,1346,1,4,51.26,0,5,N,0,A,0,26519,33459,48432,50,,,,,,,,,51,9,,1,1,5,5,-1,-1,1
42,I,1346,1,4,51.39,0,5,N,0,A,0,17813,22940,30751,587,25774,35474,51586,415,37478,52524,64493,45,1274,549,25,1,1,1,1,1,1,1
42,I,1346,1,4,51.99,0,5,N,0,A,0,,,,,,,,,,,,,3,3,3,5,5,5,5,5,5,1
42,I,1346,1,4,52.02,0,5,N,0,A,0,30554,49136,68435,208,39009,55884,82950,152,40017,57318,84653,80,309,234,130,1,1,1,1,1,1,1
42,I,1346,1,4,52.04,0,5,N,0,A,0,,,,,,,,,,,,,6,6,5,5,5,5,5,5,5,1
42,I,1346,1,4,52.1,0,5,N,0,A,0,,,,,,,,,,,,,24,10,,5,5,5,5,5,5,
42,I,1346,1,4,52.12,0,5,N,0,A,0,,,,,,,,,,,,,19,19,19,5,5,5,5,5,5,1
42,I,1346,1,4,52.15,0,5,N,0,A,0,30409,44914,75168,32,40449,61218,89080,32,,,,,79,63,1,1,1,1,1,5,5,1
42,I,1346,1,4,52.18,0,5,N,0,A,0,,,,,,,,,,,,,19,14,5,5,5,5,5,5,5,1
42,I,1346,1,4,52.19,0,5,N,0,A,0,,,,,,,,,,,,,28,28,28,5,5,5,5,5,5,1
42,I,1346,2,4,11.06,0,5,N,0,A,0,,,,,,,,,,,,,1,1,1,5,5,5,5,5,5,1
42,I,1346,2,4,11.08,0,5,N,0,A,0,,,,,,,,,,,,,2,2,1,5,5,5,5,5,5,1
42,I,1346,2,4,11.09,0,5,N,0,A,0,,,,,,,,,,,,,2,2,2,5,5,5,5,5,5,1
42,I,1346,2,4,15,0,5,N,0,A,0,,,,,,,,,,,,,6,,,5,5,-1,-1,-1,-1,1
42,I,1346,2,4,15.01,0,5,N,0,A,0,29033,42123,52858,31,,,,,,,,,70,55,46,1,1,5,5,5,5,1
42,I,1346,2,4,15.05,0,5,N,0,A,0,,,,,,,,,,,,,2,2,2,5,5,5,5,5,5,1
42,I,1346,2,4,15.12,0,5,N,0,A,0,,,,,,,,,,,,,8,8,8,5,5,5,5,5,5,1
42,I,1346,2,4,19.07,0,5,N,0,A,0,21403,27512,36848,58,17989,25580,36668,39,,,,,108,64,31,1,1,1,1,5,5,1
42,I,1346,2,4,22.03,0,5,N,0,A,0,30873,39369,52582,327,36128,50346,63005,168,35060,45919,60920,61,467,237,89,1,1,1,1,1,1,1
42,I,1346,2,4,31.05,0,5,N,0,A,0,,,,,,,,,,,,,16,1,,5,5,5,5,-1,-1,1
42,I,1346,2,4,43.01,0,5,N,0,A,0,28942,39788,52349,772,41224,54396,70235,550,44244,61020,81643,276,983,597,321,1,1,1,1,1,1,1
42,I,1346,2,4,47.06,0,5,N,0,A,0,18771,25194,32925,37,27319,46380,64493,39,,,,,89,52,29,1,1,1,1,5,5,1
42,I,1346,2,4,50.04,0,5,N,0,A,0,26160,32925,42123,41,30771,41406,49214,33,,,,,81,42,34,1,1,1,1,5,5,1
42,I,1346,2,4,51.07,0,5,N,0,A,0,22021,28327,41007,55,,,,,,,,,65,24,4,1,1,5,5,5,5,1
42,I,1346,2,4,51.08,0,5,N,0,A,0,21781,32284,39832,60,23311,33726,49855,59,27838,31640,57047,35,69,62,46,1,1,1,1,1,1,1
42,I,1346,2,4,51.09,0,5,N,0,A,0,42821,56754,69017,149,,,,,,,,,163,1,,1,1,5,5,-1,-1,1
42,I,1346,2,4,51.38,0,5,N,0,A,0,25671,33043,43454,137,43426,55693,68312,136,47092,63501,78329,69,195,154,66,1,1,1,1,1,1,1
42,I,1346,2,4,51.39,0,5,N,0,A,0,,,,,,,,,,,,,2,2,2,5,5,5,5,5,5,1
42,I,1346,2,4,51.99,0,5,N,0,A,0,,,,,,,,,,,,,1,1,1,5,5,5,5,5,5,1
42,I,1346,2,4,52.02,0,5,N,0,A,0,,,,,,,,,,,,,27,27,21,5,5,5,5,5,5,1
42,I,1346,2,4,52.04,0,5,N,0,A,0,24808,35823,63501,33,,,,,,,,,56,54,45,1,1,5,5,5,5,1
42,I,1346,2,4,52.07,0,5,N,0,A,0,,,,,,,,,,,,,1,1,,5,5,5,5,-1,-1,1
42,I,1346,2,4,52.08,0,5,N,0,A,0,,,,,,,,,,,,,11,8,4,5,5,5,5,5,5,1
42,I,1346,2,4,52.1,0,5,N,0,A,0,,,,,,,,,,,,,22,13,,5,5,5,5,5,5,
42,I,1346,2,4,52.12,0,5,N,0,A,0,,,,,,,,,,,,,40,40,40,5,5,5,5,5,5,1
42,I,1346,2,4,52.14,0,5,N,0,A,0,,,,,,,,,,,,,1,1,1,5,5,5,5,5,5,1
42,I,1346,2,4,52.18,0,5,N,0,A,0,,,,,,,,,,,,,11,8,5,5,5,5,5,5,5,1
42,I,1346,2,4,52.19,0,5,N,0,A,0,,,,,,,,,,,,,6,6,4,5,5,5,5,5,5,1
42,I,1346,3,4,9.04,0,5,N,0,A,0,,,,,,,,,,,,,3,,,5,5,-1,-1,-1,-1,1
42,I,1346,3,4,11.01,0,5,N,0,A,0,34847,52941,87973,42,,,,,,,,,65,25,,1,1,5,5,5,5,
42,I,1346,3,4,11.06,0,5,N,0,A,0,,,,,,,,,,,,,16,16,16,5,5,5,5,5,5,1
42,I,1346,3,4,11.07,0,5,N,0,A,0,,,,,,,,,,,,,2,,,5,5,-1,-1,-1,-1,1
42,I,1346,3,4,11.08,0,5,N,0,A,0,,,,,,,,,,,,,3,1,,5,5,5,5,-1,-1,1
42,I,1346,3,4,11.09,0,5,N,0,A,0,27947,40449,65238,46,,,,,,,,,64,11,,1,1,5,5,-1,-1,1
42,I,1346,3,4,11.1,0,5,N,0,A,0,26546,41007,57995,39,,,,,,,,,45,45,21,1,1,5,5,5,5,1
42,I,1346,3,4,11.99,0,5,N,0,A,0,,,,,,,,,,,,,4,3,,5,5,5,5,-1,-1,1
42,I,1346,3,4,12.03,0,5,N,0,A,0,27482,37826,52155,371,35260,47822,60559,215,40295,52733,67344,87,477,283,116,1,1,1,1,1,1,1
42,I,1346,3,4,15,0,5,N,0,A,0,,,,,,,,,,,,,50,21,7,5,5,5,5,5,5,1
42,I,1346,3,4,15.01,0,5,N,0,A,0,26160,40821,49410,45,27512,42363,51750,40,,,,,87,63,30,1,1,1,1,5,5,1
42,I,1346,3,4,15.03,0,5,N,0,A,0,43240,63749,79752,61,,,,,,,,,89,33,22,1,1,5,5,5,5,1
42,I,1346,3,4,15.05,0,5,N,0,A,0,,,,,,,,,,,,,4,4,4,5,5,5,5,5,5,1
42,I,1346,3,4,15.12,0,5,N,0,A,0,,,,,,,,,,,,,25,25,22,5,5,5,5,5,5,1
42,I,1346,3,4,22.03,0,5,N,0,A,0,27965,34858,46009,190,32391,40449,55577,118,34450,47846,64307,65,290,193,101,1,1,1,1,1,1,1
42,I,1346,3,4,24.01,0,5,N,0,A,0,20080,29413,45000,1479,25889,38245,54037,1108,32188,47880,67454,469,3213,1694,774,1,1,1,1,1,1,1
42,I,1346,3,4,31.05,0,5,N,0,A,0,,,,,,,,,,,,,32,10,1,5,5,5,5,5,5,1
42,I,1346,3,4,41.99,0,5,N,0,A,0,,,,,,,,,,,,,5,2,,5,5,5,5,5,5,
42,I,1346,3,4,43.01,0,5,N,0,A,0,24421,33993,52464,148,32620,44077,72223,93,37568,54609,72639,32,210,117,34,1,1,1,1,1,1,1
42,I,1346,3,4,46.04,0,5,N,0,A,0,,,,,,,,,,,,,21,9,4,5,5,5,5,5,5,1
42,I,1346,3,4,47.06,0,5,N,0,A,0,23026,29424,39432,164,29322,42309,52107,94,39585,53179,67313,40,252,122,46,1,1,1,1,1,1,1
42,I,1346,3,4,50.04,0,5,N,0,A,0,21820,30336,40529,414,25103,36054,48738,293,27334,40140,53358,134,771,543,268,1,1,1,1,1,1,1
42,I,1346,3,4,50.09,0,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
42,I,1346,3,4,51.07,0,5,N,0,A,0,28745,37437,48945,322,34450,46673,58673,154,40896,49605,59576,50,457,186,56,1,1,1,1,1,1,1
42,I,1346,3,4,51.08,0,5,N,0,A,0,29467,38674,47922,197,32162,46846,59447,138,44914,56234,69311,76,262,191,98,1,1,1,1,1,1,1
42,I,1346,3,4,51.09,0,5,N,0,A,0,,,,,,,,,,,,,23,7,,5,5,5,5,-1,-1,1
42,I,1346,3,4,51.1,0,5,N,0,A,0,35394,42171,49338,169,37826,50635,59395,107,40449,54609,70975,36,208,112,29,1,1,1,1,1,1,1
42,I,1346,3,4,51.38,0,5,N,0,A,0,41539,51861,61622,811,49116,61746,74731,581,51346,65344,82797,292,931,631,312,1,1,1,1,1,1,1
42,I,1346,3,4,52.02,0,5,N,0,A,0,28180,39178,51665,156,32687,42384,55130,123,37028,47930,69865,81,258,183,113,1,1,1,1,1,1,1
42,I,1346,3,4,52.03,0,5,N,0,A,0,28288,35861,46380,106,34099,43957,56979,65,42682,54609,75349,34,174,107,51,1,1,1,1,1,1,1
42,I,1346,3,4,52.04,0,5,N,0,A,0,,,,,,,,,,,,,40,40,34,5,5,5,5,5,5,1
42,I,1346,3,4,52.08,0,5,N,0,A,0,,,,,,,,,,,,,16,11,6,5,5,5,5,5,5,1
42,I,1346,3,4,52.12,0,5,N,0,A,0,,,,,,,,,,,,,40,40,40,5,5,5,5,5,5,1
42,I,1346,3,4,52.18,0,5,N,0,A,0,,,,,,,,,,,,,16,12,9,5,5,5,5,5,5,1
42,I,1346,3,4,52.19,0,5,N,0,A,0,,,,,,,,,,,,,6,6,6,5,5,5,5,5,5,1
42,I,1348,5,4,11.07,0,3,N,0,A,0,45852,69311,86550,52,,,,,,,,,92,,,1,1,5,5,-1,-1,
42,I,1348,5,4,14.01,0,3,N,0,A,0,44198,57695,70719,2511,60833,76664,95157,1611,74371,96069,127262,908,3495,2802,1367,1,1,1,1,1,1,1
42,I,1348,5,4,14.05,0,3,N,0,A,0,47260,65982,85257,154,,,,,,,,,255,121,,1,1,5,5,-1,-1,1
42,I,1348,5,4,14.07,0,3,N,0,A,0,51406,68663,85572,592,68756,94408,124319,430,81222,113553,174689,241,877,687,379,1,1,1,1,1,1,1
42,I,1348,5,4,14.08,0,3,N,0,A,0,,,,,,,,,,,,,60,,,5,5,5,5,-1,-1,
42,I,1348,5,4,14.1,0,3,N,0,A,0,,,,,,,,,,,,,46,,,5,5,-1,-1,-1,-1,1
42,I,1348,5,4,14.12,0,3,N,0,A,0,25865,43319,63749,265,54803,76281,92712,234,68312,90856,118130,111,690,517,190,1,1,1,1,1,1,1
42,I,1348,5,4,14.14,0,3,N,0,A,0,,,,,,,,,,,,,31,,,5,5,-1,-1,-1,-1,1
42,I,1348,5,4,14.19,0,3,N,0,A,0,43575,60027,71807,58,,,,,,,,,175,,,1,1,-1,-1,-1,-1,1
42,I,1348,5,4,14.2,0,3,N,0,A,0,49312,65387,75455,259,61615,76927,93342,192,73061,89080,120053,86,474,365,148,1,1,1,1,1,1,1
42,I,1348,5,4,14.21,0,3,N,0,A,0,58492,69604,80308,203,77908,92091,107535,101,113850,144240,204986,41,263,188,64,1,1,1,1,1,1,1
42,I,1348,5,4,14.25,0,3,N,0,A,0,76634,100858,121322,699,122642,162463,214491,299,153086,239138,393101,78,1142,715,168,1,1,1,1,1,1,1
42,I,1348,5,4,14.39,0,3,N,0,A,0,35664,53418,70262,314,56776,78441,114382,192,62343,84653,150874,98,620,439,180,1,1,1,1,1,1,1
42,I,1348,5,4,27.01,0,3,N,0,A,0,41833,56020,70081,503,59688,77265,97921,388,75113,99735,129694,246,739,621,350,1,1,1,1,1,1,1
42,I,1348,5,4,27.03,0,3,N,0,A,0,,,,,,,,,,,,,16,,,5,5,-1,-1,-1,-1,1
42,I,1348,5,4,40.05,0,3,N,0,A,0,28115,38953,52733,101,46966,57318,69727,55,47260,72639,98670,34,229,158,65,1,1,1,1,1,1,1
42,I,1348,5,4,45.06,0,3,N,0,A,0,35060,52357,69548,190,56484,80567,104363,182,65320,102821,130970,108,311,282,157,1,1,1,1,1,1,1
42,I,1348,7,4,11.XX,0,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
42,I,1348,7,4,14.XX,0,5,N,0,A,0,53823,70022,91680,1299,68302,88981,120847,820,71703,100849,139737,271,,,,1,1,1,1,1,1,3
42,I,1348,7,4,15.XX,0,5,N,0,A,0,58785,70583,84955,213,76703,93964,134287,103,,,,,,,,1,1,1,1,5,5,3
42,I,1348,7,4,27.XX,0,5,N,0,A,0,54609,71073,93006,144,74346,92077,112772,85,,,,,,,,1,1,1,1,5,5,3
42,I,1348,7,4,30.XX,0,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
42,I,1348,7,4,40.XX,0,5,N,0,A,0,46820,68978,109127,257,61020,99735,162463,152,82440,146893,293545,62,,,,1,1,1,1,1,1,3
42,I,1348,7,4,45.XX,0,5,N,0,A,0,48725,70362,94940,199,75743,97604,128343,122,97959,134761,188472,78,,,,1,1,1,1,1,1,3
42,I,1348,8,4,30.17,0,5,N,0,A,0,,,,,,,,,,,,,4,2,,5,5,5,5,-1,-1,1
42,I,1348,17,4,11.XX,0,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,-1,-1,-1,-1,3
42,I,1348,17,4,14.XX,0,5,N,0,A,0,61433,84495,117843,301,84515,108092,151405,183,93742,134287,187440,71,,,,1,1,1,1,1,1,3
42,I,1348,17,4,27.XX,0,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
42,I,1348,17,4,40.XX,0,5,N,0,A,0,51732,68478,106003,129,65610,103635,151427,91,,,,,,,,1,1,1,1,5,5,3
42,I,1348,17,4,45.XX,0,5,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
42,I,1349,5,4,5.01,0,3,N,0,A,0,,,,,,,,,,,,,8,1,,5,5,5,5,-1,-1,1
42,I,1349,5,4,5.02,0,3,N,0,A,0,19642,26739,33993,46,24035,32391,44542,33,,,,,75,65,34,1,1,1,1,5,5,1
42,I,1349,5,4,9.01,0,3,N,0,A,0,21054,28581,38162,975,32750,43375,56074,675,39909,54073,76632,372,1519,1226,619,1,1,1,1,1,1,1
42,I,1349,5,4,9.04,0,3,N,0,A,0,20066,26826,35265,695,30910,41180,55755,538,36573,51403,72758,307,1029,859,462,1,1,1,1,1,1,1
42,I,1349,5,4,13.1,0,3,N,0,A,0,24300,31621,37460,271,32422,38424,46506,93,,,,,392,235,39,1,1,1,1,5,5,1
42,I,1349,5,4,13.12,0,3,N,0,A,0,,,,,,,,,,,,,29,,,5,5,-1,-1,-1,-1,1
42,I,1349,5,4,13.13,0,3,N,0,A,0,20243,28191,37301,258,28495,36973,45470,163,29549,40179,52643,79,393,312,139,1,1,1,1,1,1,1
42,I,1349,5,4,14.09,0,3,N,0,A,0,,,,,,,,,,,,,3,,,5,5,-1,-1,-1,-1,1
42,I,1349,5,4,16.01,0,3,N,0,A,0,16570,22393,32035,71,26353,37856,47781,54,,,,,154,114,35,1,1,1,1,5,5,1
42,I,1349,5,4,16.05,0,3,N,0,A,0,,,,,,,,,,,,,26,26,26,5,5,5,5,5,5,1
42,I,1349,5,4,16.09,0,3,N,0,A,0,21950,29781,35861,221,32337,40934,52837,169,38092,46718,58479,116,363,290,190,1,1,1,1,1,1,1
42,I,1349,5,4,16.16,0,3,N,0,A,0,29685,35518,55964,34,,,,,,,,,37,14,,1,1,5,5,-1,-1,1
42,I,1349,5,4,19.07,0,3,N,0,A,0,26933,38289,45891,31,,,,,,,,,36,36,30,1,1,5,5,5,5,1
42,I,1349,5,4,23.01,0,3,N,0,A,0,19339,25989,34320,623,27374,36726,46720,435,31789,43846,58365,255,1032,862,449,1,1,1,1,1,1,1
42,I,1349,5,4,26.01,0,3,N,0,A,0,19609,25995,34467,382,31205,41308,55663,290,39074,58673,81333,182,710,575,292,1,1,1,1,1,1,1
42,I,1349,5,4,27.01,0,3,N,0,A,0,25941,33682,40664,379,36160,45383,57848,261,41140,52858,68270,153,574,458,257,1,1,1,1,1,1,1
42,I,1349,5,4,30.19,0,3,N,0,A,0,20140,25525,32569,54,,,,,,,,,114,22,,1,1,5,5,-1,-1,1
42,I,1349,5,4,30.2,0,3,N,0,A,0,,,,,,,,,,,,,45,5,,5,5,5,5,-1,-1,1
42,I,1349,5,4,30.33,0,3,N,0,A,0,,,,,,,,,,,,,40,,,5,5,5,5,-1,-1,
42,I,1349,5,4,30.99,0,3,N,0,A,0,20594,27836,35126,2603,29979,37746,46278,1526,33250,44454,55713,548,3599,2764,1031,1,1,1,1,1,1,1
42,I,1349,5,4,31.03,0,3,N,0,A,0,20076,26684,34692,271,28998,37568,47686,118,35594,45696,63855,62,358,240,105,1,1,1,1,1,1,1
42,I,1349,5,4,31.05,0,3,N,0,A,0,18932,25456,33418,1155,28932,39105,51560,880,35238,48432,64741,469,1909,1481,759,1,1,1,1,1,1,1
42,I,1349,5,4,38.01,0,3,N,0,A,0,19358,25826,35653,64,24615,32391,43798,41,41193,49605,90856,34,154,118,52,1,1,1,1,1,1,1
42,I,1349,5,4,40.05,0,3,N,0,A,0,22613,29524,39099,159,36803,52107,63284,105,40269,57318,82993,59,310,219,107,1,1,1,1,1,1,1
42,I,1349,5,4,40.06,0,3,N,0,A,0,20042,28870,39523,190,31523,40728,53497,132,35823,48667,72084,90,338,273,154,1,1,1,1,1,1,1
42,I,1349,5,4,40.08,0,3,N,0,A,0,20710,28598,37316,73,34170,50543,65610,53,,,,,150,113,58,1,1,1,1,5,5,1
42,I,1349,5,4,42.01,0,3,N,0,A,0,19297,25896,33724,1316,28119,37452,47799,974,34294,46495,60771,537,2119,1689,888,1,1,1,1,1,1,1
42,I,1349,5,4,43.01,0,3,N,0,A,0,22023,30785,39351,569,32782,45031,57082,294,40449,56415,76433,56,839,566,107,1,1,1,1,1,1,1
42,I,1349,5,4,44,0,3,N,0,A,0,,,,,,,,,,,,,17,17,17,5,5,5,5,5,5,1
42,I,1349,5,4,45.01,0,3,N,0,A,0,21302,29435,38085,432,31417,39847,51070,391,38391,50300,61350,256,652,611,473,1,1,1,1,1,1,1
42,I,1349,5,4,45.02,0,3,N,0,A,0,18047,22876,30672,60,,,,,,,,,150,82,,1,1,5,5,5,5,
42,I,1349,5,4,45.06,0,3,N,0,A,0,23998,31857,41426,226,34793,48326,63234,160,42309,57995,92470,98,310,274,150,1,1,1,1,1,1,1
42,I,1349,5,4,45.07,0,3,N,0,A,0,19284,27741,39585,144,34704,42510,53699,108,33993,49136,63377,54,237,193,93,1,1,1,1,1,1,1
42,I,1349,5,4,45.1,0,3,N,0,A,0,20889,28395,37900,251,32678,46342,58985,182,42044,59485,82123,118,436,366,181,1,1,1,1,1,1,1
42,I,1349,5,4,45.11,0,3,N,0,A,0,20280,27890,37665,690,28802,40569,52792,529,36331,49449,65872,366,1028,858,567,1,1,1,1,1,1,1
42,I,1349,5,4,50.05,0,3,N,0,A,0,16908,22496,29983,433,23097,32295,44749,348,28288,41601,52107,218,791,619,374,1,1,1,1,1,1,1
42,I,1349,5,4,50.07,0,3,N,0,A,0,18214,24463,32562,603,26811,35617,44415,425,28840,42584,56362,194,985,824,341,1,1,1,1,1,1,1
42,I,1349,5,4,50.09,0,3,N,0,A,0,17715,21964,31785,177,19398,27357,41705,119,23456,42682,59275,89,478,382,194,1,1,1,1,1,1,1
42,I,1349,5,4,51,0,3,N,0,A,0,20288,25801,32250,193,28443,41565,54192,62,,,,,330,183,,1,1,1,1,5,5,
42,I,1349,5,4,51.02,0,3,N,0,A,0,17448,23325,30940,254,35535,47260,56716,270,39234,50752,64264,167,606,483,298,1,1,1,1,1,1,1
42,I,1349,5,4,51.07,0,3,N,0,A,0,,,,,,,,,,,,,1,1,1,5,5,5,5,5,5,1
42,I,1349,5,4,51.09,0,3,N,0,A,0,,,,,,,,,,,,,10,,,5,5,-1,-1,-1,-1,1
42,I,1349,5,4,51.1,0,3,N,0,A,0,,,,,,,,,,,,,3,3,3,5,5,5,5,5,5,1
42,I,1349,5,4,51.22,0,3,N,0,A,0,20960,27203,40728,70,29081,39639,51134,77,39729,49605,70143,62,106,106,93,1,1,1,1,1,1,1
42,I,1349,5,4,51.23,0,3,N,0,A,0,17033,25387,34755,57,29191,42123,55286,73,32124,43798,58898,69,102,102,95,1,1,1,1,1,1,1
42,I,1349,5,4,51.31,0,3,N,0,A,0,19537,25293,33572,303,28598,40449,50132,188,33281,51273,77697,76,614,423,138,1,1,1,1,1,1,1
42,I,1349,5,4,51.38,0,3,N,0,A,0,41789,51551,62206,1552,46128,58385,71292,864,46790,62579,85760,384,1782,1314,538,1,1,1,1,1,1,1
